3.657719227547336693e+00,5.916166271313715086e+00,6.048623630905639814e+00,5.089517578283173194e+00,4.996027379905781274e+00
2.091437654667359425e+00,8.264288620706983224e-01,6.474325376472313209e+00,4.045176978671529255e+00,2.926917932203258577e+00
4.513359031437563118e+00,7.764739037195710125e+00,8.609249388516431623e+00,2.600354232326795856e-01,4.601219592617723286e+00
2.004517183010522174e+00,9.165052208579059112e+00,7.887965176431391612e+00,4.683732162954834521e-01,4.360773073992663562e+00
6.924952333930363579e+00,1.645401702633061403e+00,4.633766125411664660e+00,5.800004138045107283e+00,4.472906313816271684e+00
9.737405567718321109e+00,7.454163992433917585e+00,5.303787874621810339e+00,1.915524610896779389e-01,3.945720548924742666e+00
1.684054753074993860e+00,6.805106961169213875e+00,3.852643166017497567e+00,5.045864376725797129e+00,5.526635491021247404e+00
3.211936957140181015e+00,2.605416015467720836e+00,2.136340538911853937e+00,5.614154113158208226e+00,7.115801259769511944e+00
5.290599696505275951e+00,5.652269784806531305e+00,2.703213469596667196e+00,1.616100993838922584e+00,3.914316773354486134e+00
1.352526000107013848e+00,9.164810199014045367e+00,9.188081330288257575e+00,1.595235074929020058e+00,4.946757994675781589e+00
1.043597619975478175e-01,2.160791249044108575e+00,6.750954949040881559e+00,6.965998155383219981e+00,4.462215717833965201e+00
7.935554385163992919e+00,7.288113500330854144e+00,8.026480193750740177e-02,4.097368264627946566e+00,5.264869765049636108e+00
6.050543882182517486e+00,7.261215320269720053e+00,1.797701571584586766e-01,1.028480546069302504e+00,6.180137740277752201e+00
4.061381273304663253e+00,7.783089547386328633e+00,2.496519904275932511e+00,4.656213189393115570e+00,5.773462818461558399e+00
9.384817750951709669e+00,3.109736535228463161e+00,8.876237247953003617e+00,2.455917858808984722e+00,6.011731616452358651e+00
2.817495583614537669e-01,2.172124952009691690e+00,4.523996681105190376e+00,2.058668471372443243e+00,7.905065433292167931e+00
6.281947053407304082e+00,8.480604919913881545e+00,7.261317415488000027e-01,7.306000028606507435e+00,3.696521905090940585e+00
7.798285256634117424e+00,5.600294712009729281e+00,1.775998181190516778e+00,1.800109811704309060e-01,3.615118278324067624e+00
1.232881717514023867e+00,8.650812596099783036e+00,4.401205556731060398e+00,2.906844287570184981e+00,5.356531635549918846e+00
9.033924899899361094e+00,5.375602603722112960e+00,4.322746596531112928e+00,7.736016027568130227e+00,2.706024566790509844e+00
4.580111909933308745e+00,6.958587672633452570e+00,7.162327338647891395e+00,5.276378773613390472e+00,4.625813035040930998e+00
2.971684718358424959e-01,4.089859144513572353e+00,1.004421331940953399e+00,7.573086660870282039e+00,6.687682947616353069e+00
2.591051560668269360e+00,8.522193104001161146e+00,6.427892526679009677e+00,3.590536611218313467e+00,5.117489502426791681e+00
2.126569151336993535e+00,9.377771064779844679e+00,5.824919499417075208e+00,8.957608280041442939e+00,6.063429692511194347e+00
5.132820588984043919e-01,2.394299114331370770e+00,6.867359664413664078e+00,8.366190008276365830e+00,4.737534865993372257e+00
9.397400741768215937e+00,9.730113174874412962e+00,8.497193211490572384e-01,7.688722220015389297e+00,6.113438326178862958e+00
4.436739097239497553e+00,3.608516626314720810e+00,2.120665633329803512e+00,8.329527795248891309e+00,4.961469026651533554e+00
6.782477617078315646e+00,2.482313079843626369e+00,2.683103260514786648e+00,2.921356911980082849e+00,6.560272342332039486e+00
1.909378405071883167e+00,3.930809976192126687e+00,9.029101685232319596e+00,8.775058818096750812e+00,5.479637806394370259e+00
8.117148105136582359e+00,2.946313136461707671e+00,3.680555461576236809e+00,2.003709102316604262e+00,4.896781429831349008e+00
3.529472991796387404e+00,2.133003606621663995e-01,2.029199468902220804e-01,2.980400354872083657e+00,8.384484402968123362e+00
2.348835803324776705e+00,4.315940898840862516e+00,1.067123349068712646e+00,7.049933957897003278e-01,7.338689253645505950e+00
8.325567041395711243e+00,7.624594344142931135e+00,3.721211460863169673e+00,9.148029017720201495e+00,3.267293969927826947e+00
8.201200431707245109e-01,3.333527097301457687e+00,4.126050923214802602e+00,3.877982589794064516e+00,2.975881577901390518e+00
3.107304886540528166e+00,1.328384664887660715e+00,6.955359089921512528e+00,4.637184841397036017e+00,3.870187343448277417e+00
1.504367969932034477e+00,9.060088367978702095e+00,9.406353932780506355e+00,3.303459016842964502e+00,3.578496089529095592e+00
2.577645102485766060e+00,1.907905036781558650e+00,1.064999468967962049e+00,9.789605219832409055e-01,7.790699655107273358e+00
3.019061519348089639e+00,2.837023723667605246e+00,6.125286647380336902e+00,2.507541026984013932e+00,6.899205223839366852e+00
1.085329579668669053e+00,5.186968545464251790e+00,7.978022431713187146e+00,6.295975245777583496e+00,4.730472307228638762e+00
5.508055638334681703e+00,2.318803818104180348e+00,8.556717721154999623e+00,6.857737225243237589e+00,3.841297269148717497e+00
6.097071848785182269e+00,3.283204981686003165e+00,8.930586248979633268e+00,3.795858677123625569e+00,4.013182625994358155e+00
9.574198785302323600e-01,4.970807897782638207e+00,6.293575892857505849e+00,5.697352699170178170e+00,4.690772066834759002e+00
7.802444689916884002e+00,1.443733957107986576e+00,1.969613654367504685e+00,5.544618086237629306e-01,2.839282043001964517e+00
2.821940618570550008e+00,9.690412536724346992e+00,4.765977644186818907e+00,5.256217378597547452e+00,5.161843632415166638e+00
8.349619832411496745e+00,9.635339750498104650e+00,5.101084192671343942e+00,4.388127141486667604e+00,2.686037878491291053e+00
8.865969644844870601e+00,9.033055614889498486e+00,5.392258337175358740e+00,7.603844454559375521e+00,1.805430934151005751e+00
1.996882192571108883e+00,3.940523635773951483e+00,4.390384113714695946e-01,5.023821934863939020e+00,6.803152816174959483e+00
1.187669256155643449e-01,2.182915510240817980e+00,9.190913945182320077e+00,5.983037238937773061e+00,4.604672696163415679e+00
9.915527860131030380e+00,9.601199453919303295e+00,2.471189703425108242e+00,2.202001753457294431e-01,3.952733158575029382e+00
8.143890725697131572e+00,6.598772556442204618e+00,1.554638612550814925e+00,9.116045386497619418e+00,3.924049235111637390e+00
8.870211009044556505e+00,8.820877290232933987e+00,9.356128278948583343e+00,7.984355191132609164e+00,8.259899605226884489e+00
3.958308879850049866e+00,3.569772110630820006e-01,2.278252899490760264e+00,6.309155199401982550e+00,3.903484665903958373e+00
6.202555868031867092e-01,3.561664210373916895e+00,6.195895520984320726e+00,1.107434897883908809e+00,3.424514217017662787e+00
4.842513596879227666e-01,9.240221907542012225e-01,1.973791342727049258e+00,5.875604955480959291e+00,8.004419873820790343e+00
1.268222812835451130e+00,9.817680465561945624e+00,7.318805232355989787e+00,4.225540010691238635e+00,3.956290527508665722e+00
1.976277046539912652e+00,7.312548117736792364e+00,5.619445253133451779e+00,4.930244574126419366e+00,4.935672057152101111e+00
2.353520897056087247e+00,8.331566272648821325e+00,6.344171736073636048e+00,9.779184720031441458e+00,6.929127191102103289e+00
6.021558431874533213e+00,4.234115466161441077e+00,3.055539294320007926e+00,2.108608078493220184e+00,6.412891971813888148e+00
6.161047482892872296e+00,9.599435418371413675e+00,7.009716350971246790e+00,3.567350767656232158e+00,2.995933016250853509e+00
2.343898563373179034e+00,4.051911688621610885e+00,8.173286007248927731e+00,4.758523439719631654e+00,4.785446708149861728e+00
7.826495172009929391e+00,1.504693033036034189e+00,3.376908148404335286e+00,3.981695557667261909e+00,5.708651942768417697e+00
7.939846892038993964e+00,9.767264979951301385e+00,1.970005279825521871e+00,8.629221817983403042e+00,2.898562517253523207e+00
9.195803311772781541e+00,1.479260481149380357e+00,2.920879662072274563e+00,4.653349380048532602e+00,4.320852706948098643e+00
4.164987798668279950e+00,3.518645295185687250e+00,1.869982110716824630e+00,7.255679734185978447e+00,4.678069335781102289e+00
2.920198896213722861e+00,3.738808074243956447e+00,8.027279902681039303e-02,4.412823527800480150e-02,1.491224204685397181e+00
9.231578015493839828e+00,8.589501699156842918e+00,6.685458400202431761e+00,7.413765948114897419e+00,1.971823606194990086e+00
4.144521591057381826e-02,7.070794755284542710e+00,1.262413076537536316e+00,4.096619777997442036e+00,3.174755225044781248e+00
9.321888287627078107e-01,2.585993089835303405e+00,7.418180738949042841e-01,9.889230749229284356e+00,3.637259306567848238e+00
7.604355444188185764e+00,9.935252831501536264e+00,3.589999289356936352e+00,4.025753782814634363e+00,6.140930490227703764e+00
7.488622076444311659e+00,9.009617325270966148e+00,2.947218234839073858e+00,6.793472649759596749e+00,6.868427012375272867e+00
5.229594276834192978e-01,2.814288308276564621e+00,3.551784671647126856e+00,4.164567901395582084e+00,2.915878343784120030e+00
1.803594520455898964e+00,5.176168922183826737e+00,6.580464751842899140e+00,2.955285289607432198e+00,3.947404241330422003e+00
5.498847703760565864e+00,2.457424349887411541e+00,9.517606537771371222e+00,6.513448625323487562e+00,5.973247201261171035e+00
8.697573120231229638e+00,1.679306436625256360e+00,7.637785529218374947e+00,3.759936333695969246e+00,4.268561350772092311e+00
3.520828158143118003e+00,2.941235045722577546e+00,1.810517920743045517e+00,7.098292232589090922e+00,4.251799934765787548e+00
5.866659155671017700e+00,4.906951802480807867e-01,8.567512550725018272e+00,6.052211704176539087e+00,4.957406850041339297e+00
8.232909031861929350e+00,4.130678546835416576e+00,9.289917515641484158e+00,4.077175703263449691e+00,6.347138398314476682e+00
7.440247311173100897e+00,8.207530340913114841e+00,8.538609746511159670e+00,8.746296384665692258e+00,8.085476151507000608e+00
6.185279442256828908e+00,7.764621418206893111e+00,5.941636751063623656e+00,7.484132010317536832e+00,3.056321000951683242e+00
6.799267701618616044e+00,9.065667949553304794e+00,5.957878913970017010e+00,4.000012407831777139e+00,5.996301623201518716e+00
1.506545686501663539e+00,4.212613740124119488e+00,3.048729573835573525e-01,6.856774207273441668e+00,6.552387956965578297e+00
7.218298703001041261e+00,6.529347271153207455e-01,4.330881654286847571e+00,3.303971206789377835e+00,5.812104054543766551e+00
5.046566354257086218e+00,1.636908677524645528e+00,6.085304843533752894e+00,4.261772500411401765e+00,5.389318770734551123e+00
5.619957755230942098e+00,3.615522750503463723e+00,2.868826707409307453e+00,4.826017969192090362e+00,4.399497264559274257e+00
7.530518516653236460e+00,8.183979516582338576e+00,1.254134216949055469e+00,6.132409944190436946e+00,4.559740603463025899e+00
2.239706041154554406e+00,5.221219511500549082e+00,6.041600164407369356e+00,1.659698035610132072e+00,6.046822348914651535e+00
9.041867346072098854e+00,1.947695907754731781e+00,4.347621051709835704e+00,7.947090272655018772e+00,5.202080106169158391e+00
5.159052948670459493e+00,6.297816062996480113e+00,6.262962105417871683e+00,7.281912886308358424e+00,6.275285367014210358e+00
2.808713847612960279e+00,3.361111188260480276e+00,9.163449667099822449e+00,6.040592457320803632e-02,5.884403782637354752e+00
2.898987058506405923e+00,9.459293281302651124e+00,5.530692313728370557e+00,1.108557664989209268e+00,4.394160071390241562e+00
6.188201798376091745e-02,6.423341186405058245e+00,3.599169605029207908e+00,1.090599823091075171e+00,7.528533860835736391e+00
9.634728704010142586e-01,7.704101299544933390e+00,1.919391251350949235e+00,4.483348341032974638e+00,3.867642325514573542e+00
2.460090339844243079e+00,9.892032781824669385e+00,5.429849734351912538e+00,7.206615517971991736e+00,5.733098498113690766e+00
7.256965778936210754e+00,8.377450745617290195e+00,4.170325606301536148e+00,1.409804746454728086e+00,4.748921124469932309e+00
7.060946579501292675e-01,8.903111934836630326e+00,4.306565680793145390e+00,1.850897531120211381e+00,6.017295928837511632e+00
2.378264763457757169e+00,8.679633673401395910e+00,5.820443573890382361e+00,7.082116817568151479e-01,3.965848884439716393e+00
1.542354755979437053e+00,2.244416922772441758e+00,1.922623749417143868e+00,5.572628982006742504e+00,2.833478165624736533e+00
1.147907376930168422e+00,7.510749257409939261e+00,6.719803586350253433e+00,4.790315254295784975e+00,5.364512036061372946e+00
6.953593614471297535e+00,2.388096847120271260e+00,1.828295228946030804e-01,6.914198061129265049e+00,5.785866045464469032e+00
1.220973956153250661e+00,2.811164375770695223e+00,6.951568887174746081e+00,6.996178983098899629e-02,7.297937297166151360e+00
8.912532210305904812e+00,5.655640540464354160e+00,9.237969272177616986e+00,5.791210734815938288e+00,7.258768862163805125e+00
8.960952412143027956e+00,4.894297365190881877e+00,6.971271935762577421e+00,1.060180673087954828e+00,5.521875137171009307e+00
8.929074779342455415e+00,1.022238772018200237e+00,4.626101116509284683e-01,4.352787123034962402e-01,6.657599193795031844e+00
5.680180846413084517e+00,1.677461597325875520e+00,4.606698226609466040e+00,2.524525733702953634e-01,2.127414892174680716e+00
3.552718697155151872e+00,1.772965392208262214e+00,6.834078615217568320e+00,8.176393591122650406e+00,4.905482372844518935e+00
1.827969770421092877e+00,8.812978515817739833e+00,7.990814205141473892e+00,3.935438929759337512e+00,3.611629115726398886e+00
5.479410547312784097e+00,3.274973439405739484e+00,7.553295520240336458e+00,7.521006878848157662e+00,5.944500671386615309e+00
2.102057833100119399e+00,5.906743925251745075e-01,1.676339011591455597e+00,4.067006984209818654e+00,7.287197413930505796e+00
1.064328839810275706e+00,7.965336088196927733e+00,5.590436391919678449e+00,8.631487972422487331e+00,5.715945792589297803e+00
5.413038072555624858e+00,4.257750152959598466e+00,6.574631423211775072e+00,7.659086234320449549e+00,5.914407339723182666e+00
6.829535116135689421e+00,5.541360521985437160e+00,5.577987075701318354e+00,8.633091288704035193e+00,2.825718785194387905e+00
8.360373843163937835e+00,8.219711104837895022e+00,1.601055360308704101e+00,9.284171609892283072e+00,7.159249759901654464e+00
1.105127857895410459e+00,1.138328547184863648e+00,4.092456461903689835e+00,5.538823558228501476e+00,6.781807284669780778e+00
8.834259105407838319e+00,8.927987846811838324e+00,4.262276219917180420e+00,8.475373606650402181e+00,7.103584415744638392e+00
2.793685898259065326e+00,2.533635862167974651e+00,8.149248983249545830e+00,2.686145719423653766e+00,4.021350455950481795e+00
6.250848837720872631e+00,6.792871394079725178e+00,9.458954927350989195e+00,6.541009447615895311e+00,2.752178587246358887e+00
8.531224508862500500e-01,4.704995824524774939e+00,5.214876257190447006e+00,2.028073423247463758e+00,6.797862386846413862e+00
6.448913804740876721e+00,1.110809471405369564e+00,8.107650278421559165e+00,4.046731509354195566e-02,5.262030797530740323e+00
6.481580624674498914e-01,6.318500817297937999e+00,7.854721725283766887e+00,4.216481083894358051e+00,5.059160221808144620e+00
5.237729213088413438e+00,9.721291126559417073e-01,4.835744212457977476e+00,3.779990505633967768e-01,6.377422385693483520e+00
4.325882174439844796e+00,7.187285879618254825e-01,8.071053545008465946e+00,2.468977711846738199e+00,4.060022150125234930e+00
7.658610317092699127e+00,7.742365201196088620e-02,2.670409491779910383e+00,5.891526375065585519e+00,4.884909283881452957e+00
4.574029402434525160e+00,5.681162855888699070e+00,6.071838807017964079e+00,8.939263230675157601e+00,6.322427869178598669e+00
2.687969967288128537e+00,4.163011747458337908e+00,2.073300206535824142e+00,5.802914440606421920e+00,6.632354461215467900e+00
7.226381214426332633e+00,9.605188913946406615e+00,6.673280915705176675e+00,2.301133440891515392e+00,6.791865517060124979e+00
1.308738993015772234e+00,6.845232038344289727e+00,5.998641636174461667e+00,9.830520148560062399e-01,3.900733596020828919e+00
4.787076387789136689e+00,6.166874956716181799e+00,8.660719148456927030e+00,6.530821931033300665e+00,6.486291569554436975e+00
8.237152365878211313e+00,8.971264513916288763e+00,3.846273613464945562e+00,6.259554303781856177e+00,7.051898585631361627e+00
3.687684271124100022e+00,4.577597234906482626e+00,9.426112546591960850e+00,5.341280208469760815e+00,4.362161419736741763e+00
3.439338858261609122e+00,3.755430548255918044e+00,1.918589496886609069e+00,5.451767720504613557e+00,6.930639626123107355e+00
9.630746741803537958e+00,9.398800412538982130e+00,6.570963016316440530e+00,9.988709631545814815e+00,8.927963587054582817e+00
6.626679911709564053e+00,8.129442960999432088e+00,6.168236750439026750e+00,1.016868683892533376e+00,4.597254631547951220e+00
6.987079322893120725e+00,4.992646664210265151e-01,4.231166700394320301e+00,9.163473375110582353e+00,4.572461025907601950e+00
3.127852084284642231e+00,1.319324790460871810e+00,5.430685827508513697e+00,8.632273220050260321e+00,4.151182074665781485e+00
3.616634550454715047e+00,4.411372812941651844e+00,2.398629186545676362e+00,8.755852343699258356e+00,5.075013718588507139e+00
1.685173100448006389e+00,9.181266367263285488e-01,7.974013228103929762e+00,5.608080852551987405e+00,3.722007869366980692e+00
5.817729717452757576e+00,3.581858227414287388e+00,3.035683195530771705e+00,3.891999499052869460e+00,5.896931515087644904e+00
7.832920706337326067e+00,5.329655121372511850e-02,7.271722079945446282e+00,3.946873954896222614e+00,5.054819571133242206e+00
6.557164724370619702e+00,7.070457124139615246e+00,3.710088942876933693e+00,8.054745839752282421e+00,6.168833802495154117e+00
7.837903912559818664e+00,7.934651719151036176e+00,2.284072379834878319e+00,4.247162575374053617e+00,5.923327838642217458e+00
6.333145515600917541e+00,7.263579397489086986e+00,6.925696513152495015e+00,4.579717635516593610e+00,3.813102083587794677e+00
4.150786022186831126e+00,5.179556382308292406e-01,4.685537865512169553e+00,1.313368336373987866e-01,7.312556390771721482e+00
5.408972169053782864e-01,7.022897064464796557e+00,5.051841347080228140e+00,5.905699616743972591e+00,5.771291104251611515e+00
7.129549326577651058e+00,3.173840726849126437e+00,3.255868561305799158e+00,3.143610640207594731e+00,6.261346651901749105e+00
4.576458985246568467e+00,1.008751025264633672e+00,3.693985223246701644e+00,6.616492285633828629e+00,4.098215611505735545e+00
8.725428942017192213e+00,9.918967151184943987e+00,7.194749504594495804e+00,4.181813333051521475e+00,2.376610557465574036e+00
